FIELDID,Crop_type,Crop_num,Median,Mean,Std,Start,End,Coverage,Year,week,chirps_mean_prec,chirps_sum_prec,chirps_max_prec,chirps_min_prec,chirps_std_prec,chirps_cnt_prec,RSM_mean,RSM_min,RSM_max,era5_temp2m,era5_temp2mmin,era5_temp2max,era5_totprec,era5_rh,era5_swi,era5_evaporation_from_bare_soil_sum,veg_mean_evi,veg_mean_lai,veg_mean_pvr,veg_mean_msi,veg_mean_ndvi,veg_median_evi,veg_median_lai,veg_median_pvr,veg_median_msi,veg_median_ndvi,veg_max_evi,veg_max_lai,veg_max_pvr,veg_max_msi,veg_max_ndvi,veg_min_evi,veg_min_lai,veg_min_pvr,veg_min_msi,veg_min_ndvi,veg_std_evi,veg_std_lai,veg_std_pvr,veg_std_msi,veg_std_ndvi,s1_vh,s1_vv,s1_angle,s1_sigma_vh_linear,s1_sigma_vv_linear,s1_p_ratio,s1_rvi,s1_rcspr,ndvi_delta1,evi_delta1,msi_delta1,lai_delta1,pvr_delta1
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,13,13.48520602,23.42724026,13.79723072,12.22646999,0.740463708,6,0.707647059,0.687,0.734,17.63159641,13.93183289,22.02705209,46.73823057,77.24322218,0.812000729,-0.00063828,0.607950896,1.386212596,0.037709293,1.062838592,0.415758042,1.0,1.403450093,0.031710474,1.064767502,0.420872776,1.0,2.004865878,0.155879125,1.280995727,0.586751223,-1.0,0.594208781,-0.019818623,0.732801557,0.196851522,0.655596435,0.213962852,0.030124399,0.085409744,0.059138434,-17.56713413,-8.433579337,40.90001904,0.017303543,0.142446917,0.121171505,0.445597123,0.777201438,-0.007539621666666663,0.03719314733333332,0.0313616886666667,-0.0272783513333333,0.0009883363333333325
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,16,10.94744553,19.0185034,14.0131464,10.18749714,1.803428357,6,0.733911765,0.714,0.76,18.1044493,11.86268441,24.58695592,2.309247222,62.61719258,0.7092554,-0.000849373,-0.041484884,1.110267981,-0.000221092,1.184298495,0.33948811,-1.0,1.143738952,-0.007346319,1.178093791,0.348577308,1.0,1.991190269,0.138033763,1.504562497,0.582971334,-1.0,0.583172782,-0.065552697,0.71304661,0.193801209,0.985180791,0.200737649,0.035129184,0.124356206,0.055483043,-17.43725629,-9.313327344,40.90466219,0.017852385,0.118026143,0.144441582,0.508080289,0.745959856,-0.02542331066666666,-0.2164785933333333,0.04048663433333329,-0.09198153833333333,-0.012643461666666666
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,18,0.0,0.0,0.0,0.0,0.0,6,0.714235294,0.699,0.741,13.89984165,6.048301043,22.33599461,0.005525175,57.87986876,0.777233305,-0.001042538,-0.218053349,0.997546612,-0.022087566,1.196457302,0.308332397,0.0,1.012113585,-0.029943927,1.189738492,0.311704973,1.0,1.988281998,0.136808708,1.577899575,0.582167506,-1.0,0.503048485,-0.071519792,0.695903301,0.171655193,0.824631579,0.202312215,0.03683839,0.147746539,0.055918246,-18.67984253,-9.06538528,40.90099815,0.013457735,0.12282287,0.113493226,0.397405365,0.801297317,-0.015577856500000015,-0.0882842325,0.006079403500000025,-0.05636068449999998,-0.010933237
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,20,0.0,0.0,0.0,0.0,0.0,6,0.644617647,0.631,0.686,13.30812144,5.457088361,21.67616752,0.002580881,52.00372913,0.649733407,-0.000426168,0.135604275,0.918588997,-0.019853788,1.343032066,0.286508844,1.0,0.917205523,-0.027938317,1.350017945,0.285919441,1.0,1.889406452,0.143674508,1.653183579,0.554838717,-1.0,0.508016815,-0.079545453,0.85892117,0.173028424,0.960658474,0.171991119,0.037958099,0.133888101,0.047537623,-19.93444467,-11.18936682,40.90368408,0.009982921,0.077150354,0.132406685,0.461215043,0.769392478,-0.010911776499999998,0.176828812,0.07328738199999996,-0.039478807500000046,0.0011168889999999994
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,23,2.853421104,4.9571198,2.861266136,2.821773529,0.018616994,6,0.634,0.607,0.675,9.128356643,2.023283168,16.63085763,0.009624815,45.80872391,0.598101026,-0.000152448,-0.257519108,0.72806797,-0.039111012,1.389827207,0.233849633,-0.999836047,0.730340062,-0.04640269,1.388643292,0.233304605,1.0,1.523488713,0.093888409,1.630225539,0.453700572,-1.0,0.423099313,-0.091707319,0.887124717,0.149557576,0.884521715,0.138850459,0.031227989,0.093301439,0.038377683,-23.05871083,-14.44303162,40.90148837,0.00501057,0.036050053,0.148561524,0.491743323,0.754128339,-0.017553070333333327,-0.13104112766666667,0.015598380333333347,-0.06350700899999999,-0.006419074666666667
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,25,0.0,0.0,0.0,0.0,0.0,6,0.624147059,0.598,0.657,8.05349766,0.589887783,16.98276672,0.003431376,58.27611524,0.726391929,-0.000419339,0.244345976,0.778522048,-0.027497389,1.397568347,0.247794928,0.74657752,0.785807507,-0.033870482,1.38809956,0.249266252,1.0,1.58035406,0.116871856,1.667640448,0.46941793,-1.0,0.422719542,-0.080622733,0.88310194,0.149452612,0.833258716,0.150323948,0.033665294,0.100440679,0.041548908,-23.17884128,-14.81350371,40.90246102,0.004769827,0.032753065,0.139820254,0.50798671,0.746006645,0.006972647499999998,0.250932542,0.0038705700000000176,0.025227039000000007,0.0058068115
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,28,0.0,0.0,0.0,0.0,0.0,6,0.555794118,0.541,0.575,6.685882005,-1.402559117,16.09897984,0.031540158,38.36044334,0.613428116,-0.000180417,0.799732999,0.65463342,0.022876471,1.361338147,0.213552632,0.822033715,0.653154111,0.019030658,1.349608416,0.213895164,1.0,1.461292696,0.112540558,1.633410215,0.436509877,0.287240471,0.396976511,-0.017351354,0.941724122,0.142337337,0.183366944,0.114507474,0.019305379,0.071187589,0.031649385,-24.80963401,-16.06511639,40.90392673,0.003238357,0.024449665,0.132825743,0.476634831,0.761682585,-0.011414098666666669,0.1851290076666667,-0.012076733333333292,-0.041296209333333334,0.016791286666666665
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,32,2.553457851,4.436007168,2.759937048,2.502274275,0.121463396,6,0.437029412,0.416,0.457,12.15422492,3.103158569,21.67041931,0.005577281,31.05124142,0.579348155,-0.000113744,0.654233268,0.66348574,0.047254142,1.321560781,0.215999376,0.658186981,0.666724774,0.043399664,1.31477801,0.217712364,1.0,1.481817938,0.136087835,1.614142299,0.442182958,0.255788197,0.400413941,0.002167317,0.868486345,0.143287435,0.158024128,0.119087716,0.019978806,0.072330383,0.032915344,-24.68548785,-16.18460077,40.90197687,0.003361217,0.02390568,0.148556845,0.523423969,0.738288016,0.0006116860000000002,-0.036374932750000005,-0.009944341500000009,0.002213080000000006,0.00609441775
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,34,0.0,0.0,0.0,0.0,0.0,6,0.425117647,0.395,0.452,15.66051236,6.771258109,24.5639195,0.230267482,30.35730491,0.574167615,-9.3e-05,0.659732075,0.648962324,0.043847982,1.326787013,0.211985164,0.657890583,0.65824771,0.040782166,1.319323163,0.214551605,1.0,1.157720212,0.115758471,1.567145824,0.352603704,0.28300197,0.404618672,0.005766063,1.096324086,0.144449607,0.162621723,0.113924721,0.016478771,0.066719002,0.031488314,-24.31264117,-16.30852363,40.90221473,0.003715053,0.022934464,0.163960112,0.570015738,0.714992131,-0.0020071059999999946,0.0027494034999999695,0.0026131159999999154,-0.007261708000000033,-0.0017030799999999992
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,35,3.314498173,5.758128199,3.390257359,3.295718431,0.044566078,6,0.451147059,0.419,0.483,13.98430505,6.989711652,21.22695966,9.135050762,52.14189907,0.612955729,-0.000169233,0.652472446,0.611745579,0.040428783,1.360548932,0.201698612,0.654811281,0.614838475,0.038314313,1.353485183,0.202553476,1.0,1.031247059,0.095982827,1.576006532,0.31764707,0.304761229,0.383906295,0.017195262,1.052897573,0.138724789,0.147208725,0.099547648,0.012333147,0.063365555,0.027514552,-23.68631106,-15.94223269,40.90417704,0.004272266,0.024910846,0.179563229,0.585415571,0.707292214,-0.010286552000000004,-0.00725962899999999,0.03376191900000003,-0.03721674499999994,-0.0034191989999999978
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,37,0.0,0.0,0.0,0.0,0.0,6,0.490411765,0.459,0.529,18.54437009,9.299890137,27.87028547,0.190113392,20.97455523,0.570098877,-8.65e-05,0.848673469,0.94275328,0.057238533,1.189151719,0.29318775,0.958031693,0.956262773,0.053503849,1.185292363,0.298073107,1.0,1.433248091,0.132930517,1.458584309,0.428758442,0.284978398,0.43013606,0.02169982,0.956627965,0.151502505,0.209238586,0.220328707,0.017639211,0.097062711,0.060897929,-22.17618126,-15.56473685,40.90319561,0.00599404,0.028038027,0.23455724,0.72661575,0.636692125,0.04574456900000001,0.09810051149999999,-0.08569860649999994,0.1655038505,0.008404875
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,39,0.0,0.0,0.0,0.0,0.0,6,0.4885,0.451,0.535,15.46010606,7.474317714,23.74769854,10.70088387,36.60814837,0.594384602,-0.000141331,0.921298292,1.291616277,0.070063735,0.985413953,0.389612017,1.0,1.317125621,0.064857966,0.982266866,0.397026896,1.0,1.961693665,0.157236457,1.402899384,0.574818611,0.265977444,0.472651284,0.016683023,0.70386374,0.163253531,0.190696452,0.333235092,0.020597235,0.139665482,0.09210478,-21.68708431,-15.30834954,40.90393046,0.006704659,0.029767446,0.225949553,0.742528035,0.628735982,0.048212133499999976,0.03631241150000003,-0.10186888300000002,0.17443149849999995,0.006412601
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,42,0.0,0.0,0.0,0.0,0.0,6,0.466264706,0.446,0.492,25.8668537,17.27290824,34.29429234,1.909956096,24.99850784,0.568760554,-7.32e-05,0.447518368,0.568353763,0.083436437,1.453312415,0.189705296,0.439790972,0.5663281,0.080454604,1.458792647,0.188398433,1.0,1.553052793,0.157715261,1.53121841,0.461871982,0.209803368,0.354650264,0.026627218,0.948360085,0.13063854,0.110008477,0.115571022,0.017227347,0.050892374,0.031943345,-23.30548026,-14.06531765,40.90124509,0.004703574,0.039469115,0.121116232,0.429416736,0.785291632,-0.06663557366666666,-0.15792664133333334,0.15596615400000002,-0.24108750466666665,0.004457567333333333
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,47,11.16436251,19.3953435,11.26424599,11.13960266,0.058757427,6,0.415352941,0.374,0.472,22.12839207,14.77860195,29.77430769,28.20200078,47.17004891,0.673770178,-0.000907835,0.320231818,0.367995841,0.07808845,1.644786697,0.134327209,0.306767391,0.353644599,0.07591409,1.658378797,0.130400102,1.0,1.161327296,0.137082607,1.816362023,0.353600681,0.203797539,0.287216,0.031702545,1.021344423,0.112000003,0.108417543,0.106716578,0.015500691,0.109173707,0.029496013,-23.81047213,-15.55983034,40.89953769,0.004016344,0.027843202,0.148793794,0.538589387,0.730705306,-0.011075617399999998,-0.02545731,0.03829485639999999,-0.04007158439999999,-0.0010695973999999997
FS101335,Maize,0,2.12,2.36,1.38,25/06/2020,30/06/2020,93.08,2020,51,52.52386278,91.24733809,54.39014149,44.99512482,4.428853331,6,0.476,0.439,0.554,23.4808146,17.17662092,29.64689026,34.83158946,55.92140856,0.770373027,-0.001798264,0.26127697,0.371257225,0.121584296,1.593109555,0.135228642,0.224435042,0.324331588,0.121463063,1.621038743,0.122035044,1.0,1.836551724,0.160500854,1.759279251,0.540229857,0.166674604,0.259099464,0.035433073,0.732491374,0.104228705,0.189995728,0.257986996,0.01667517,0.173640117,0.071306521,-18.18436985,-11.08904339,40.90319254,0.014883257,0.077174428,0.195006495,0.632612865,0.683693567,0.00022535825000000176,-0.014738712000000001,-0.012919285499999988,0.0008153460000000085,0.010873961499999998
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,11,17.93786681,31.16264704,22.38443661,0.0,10.55212461,6,0.719382353,0.666,0.774,18.08650079,13.16506784,23.53639919,23.12786318,71.69682624,0.904692423,-0.001437652,0.992508648,1.84474374,0.017124975,0.794088086,0.542494123,1.0,1.878457506,0.015133851,0.786039829,0.551490684,1.0,2.338361534,0.109392263,1.372207046,0.678928018,-1.0,0.731279697,-0.026775321,0.517683864,0.234737337,0.127916105,0.329546939,0.021834554,0.155185601,0.091085388,-17.56576225,-11.56194053,40.90514723,0.017442096,0.069422486,0.241988726,0.788303742,0.605848129,0.0168493511,0.027675938,-0.017401638099999995,0.0609609525,-0.0016245872
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,15,0.0,0.0,0.0,0.0,0.0,6,0.6185,0.593,0.649,17.64735075,11.09259949,24.34511065,0.100058006,48.03420728,0.679539635,-0.000915115,0.983059099,1.267633985,0.005062621,1.128010995,0.382983413,1.0,1.261428639,0.001456001,1.131032348,0.381719208,1.0,2.222279963,0.104000002,1.49975884,0.646843553,0.37186188,0.529243199,-0.028169014,0.548333347,0.178895295,0.107170861,0.278703957,0.022309004,0.147156555,0.077032603,-19.19009073,-13.69415064,40.89904314,0.011940681,0.043499545,0.264961721,0.851719687,0.574140157,-0.0398776775,-0.0023623872500000143,0.08348072724999997,-0.14427743875,-0.0030155885
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,17,6.086645911,10.57405545,6.221772671,6.0531497,0.079489631,6,0.589147059,0.566,0.606,14.45183307,8.153364345,21.43469718,1.363742351,58.73720822,0.728872027,-0.000675357,0.959017313,0.846338725,-0.019425992,1.307525399,0.266539172,1.0,0.783420224,-0.022784156,1.339682306,0.248859435,1.0,1.921671672,0.09375,1.706311941,0.563756704,-1.0,0.386451669,-0.056216218,0.616210938,0.139428318,0.169850586,0.261764975,0.025634641,0.166376316,0.072350738,-17.1896882,-12.09411567,40.89660388,0.019289816,0.062069041,0.296295445,0.944637827,0.527681086,-0.0582221205,-0.012020892999999977,0.08975720200000004,-0.21064763000000003,-0.0122443065
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,18,0.0,0.0,0.0,0.0,0.0,6,0.572323529,0.555,0.595,14.4119089,6.022489711,22.98280378,0.015016848,48.53625542,0.675887517,-0.000554747,0.95083418,0.867452677,-0.015729852,1.334083193,0.27237498,1.0,0.776726586,-0.01912541,1.379493288,0.246933544,1.0,2.046002088,0.098817244,1.654420257,0.598121107,0.286615342,0.381958621,-0.053372435,0.629980385,0.13818647,0.154194518,0.280522739,0.026263357,0.175912336,0.077535307,-19.94140698,-14.68413527,40.90368402,0.010120922,0.034641035,0.289389677,0.899281349,0.550359325,0.005835807999999998,-0.008183133000000065,0.026557793999999912,0.02111395199999999,0.0036961400000000005
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,20,0.0,0.0,0.0,0.0,0.0,6,0.561470588,0.541,0.585,12.36556941,4.481131853,20.56062143,0.002573844,51.31764615,0.63844926,-0.000354549,0.968021106,0.777374351,-0.027941058,1.318933976,0.247477709,1.0,0.706252764,-0.032708272,1.349526085,0.227183339,1.0,1.743948849,0.083106264,1.720418811,0.514634848,0.264728987,0.352395833,-0.062146891,0.738461554,0.130015433,0.143299327,0.230332858,0.02296712,0.151320935,0.063663034,-20.94849046,-15.06331358,40.90637058,0.007937597,0.0307595,0.264981175,0.805862476,0.597068762,-0.0124486355,0.008593463000000023,-0.007574608499999913,-0.04503916299999999,-0.006105603000000001
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,23,3.442927446,5.981242583,3.499441385,3.214945078,0.134112845,6,0.577647059,0.558,0.613,12.43535885,5.624339948,20.83333304,0.013279809,51.96148837,0.721279417,-0.000456662,0.959907463,0.776287067,-0.035910122,1.30271634,0.247177188,1.0,0.722628147,-0.040514154,1.316527149,0.232873379,1.0,1.614700568,0.084079944,1.824169517,0.478911161,-1.0,0.323425569,-0.077092513,0.781553388,0.122008175,0.220071091,0.228580557,0.025395552,0.1575515,0.063178705,-21.06438955,-14.93182845,40.90270438,0.007691391,0.031772745,0.241587063,0.787900277,0.606049861,-0.00010017366666666601,-0.0027045476666666866,-0.005405878666666715,-0.0003624279999999702,-0.0026563546666666673
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,25,0.0,0.0,0.0,0.0,0.0,6,0.527205882,0.507,0.555,12.11920191,3.811846488,21.16392343,0.006878376,37.89191064,0.641387849,-0.000318978,0.971242962,0.814487533,-0.0275054,1.275450392,0.257735636,1.0,0.784715206,-0.031730532,1.278556176,0.248867119,1.0,1.472076433,0.081388012,1.692571402,0.439490438,0.310344828,0.366323777,-0.053971488,0.943109989,0.133865058,0.146651476,0.198288366,0.023543231,0.124464606,0.054806071,-21.19324551,-14.56060018,40.90148497,0.007694588,0.034633525,0.22759363,0.728200891,0.635899555,0.005279223999999999,0.005667749500000041,-0.013632973999999964,0.019100232999999966,0.004202361000000002
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,27,0.0,0.0,0.0,0.0,0.0,6,0.4745,0.453,0.488,7.838267808,0.445053537,15.58052543,0.006416439,44.45300065,0.623111907,-0.000209673,0.671739331,0.721470303,0.04084189,1.089427339,0.232026065,0.657697495,0.708980285,0.042531606,1.083250095,0.228218135,1.0,1.248989623,0.118905045,1.657127738,0.377830178,0.25493553,0.38853063,-0.025873808,0.921124458,0.140002936,0.166851506,0.129639348,0.01943854,0.086871712,0.035831772,-22.43299732,-15.18778591,40.90294628,0.005742172,0.02982887,0.202882104,0.648545644,0.675727178,-0.012854785499999993,-0.1497518155,-0.0930115265,-0.046508614999999975,0.034173645
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,30,0.0,0.0,0.0,0.0,0.0,6,0.403911765,0.384,0.425,12.60058201,3.719022914,21.98136945,0.004301347,32.52419928,0.611115319,-0.000266978,0.383694825,0.449609478,0.051395795,1.2637951,0.156884875,0.373131142,0.447162171,0.052236812,1.255282799,0.155771262,1.0,0.991142018,0.114224136,1.701754332,0.306562185,0.228847745,0.34490733,-0.019108281,1.148148179,0.127945647,0.069346076,0.0479059,0.014605443,0.065843559,0.013240989,-25.81491069,-18.18675905,40.90514933,0.002620843,0.014885046,0.171256466,0.585270766,0.707364617,-0.02504706333333333,-0.09601483533333334,0.058122587000000024,-0.09062027500000001,0.0035179683333333342
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,34,0.0,0.0,0.0,0.0,0.0,6,0.398058824,0.38,0.425,15.20084597,6.624754116,24.73395473,1.542944947,32.56683995,0.64413661,-0.000460645,0.327840017,0.367825586,0.059017814,1.430444634,0.134280151,0.322338501,0.365234576,0.058978798,1.422925673,0.133270592,1.0,0.93598025,0.137663886,1.751767635,0.291315705,0.231986758,0.304956175,-0.015329022,1.345691323,0.116903313,0.055662596,0.036550441,0.017340876,0.051386617,0.010102388,-25.94203233,-18.81785714,40.90050655,0.002531372,0.013450354,0.180238227,0.617376513,0.691311743,-0.005651181000000005,-0.013963702000000008,0.04166238350000001,-0.020445973000000006,0.0019055047500000002
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,37,2.526681332,4.389489529,2.549954653,2.52091217,0.013690757,6,0.355470588,0.333,0.384,19.17906432,11.04894409,27.43474077,2.747920443,34.00014105,0.608010519,-0.000345747,0.291075516,0.394364596,0.087639621,1.553480468,0.141615422,0.290929177,0.392752619,0.08646806,1.553697625,0.141128862,1.0,0.957681319,0.150759876,1.729218483,0.297313809,0.219782918,0.355157851,-0.023017902,1.357335091,0.130778849,0.052485279,0.032277767,0.015942792,0.036885566,0.008921439,-25.43518494,-15.55671406,40.90417319,0.002898587,0.027838132,0.104967243,0.382129706,0.808935147,0.002445090333333335,-0.012254833666666668,0.041011944666666654,0.008846336666666677,0.009540602333333334
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,39,23.41094752,40.67078335,24.55408287,18.79943562,2.712766732,6,0.359382353,0.336,0.392,18.3209449,10.55842852,26.64045323,13.18353563,40.70493327,0.67387817,-0.000654843,0.236832259,0.286514286,0.083243,1.626305073,0.111806049,0.235186907,0.286017085,0.082719998,1.63193055,0.111550308,0.642328225,0.556757,0.117611937,1.88034904,0.186499998,0.191931882,0.233062513,0.012552301,1.462230206,0.097032204,0.032987419,0.020474859,0.011736952,0.036873226,0.005659165,-25.57013541,-16.30932992,40.90417422,0.002774838,0.022964641,0.108937183,0.430161224,0.784919388,-0.014904686499999993,-0.027121628499999995,0.03641230249999994,-0.053925155,-0.0021983105000000017
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,41,0.0,0.0,0.0,0.0,0.0,6,0.393705882,0.366,0.43,18.56335938,10.50861293,26.19713309,3.813377023,28.7008423,0.594826835,-0.000261378,0.303460876,0.331127764,0.062839832,1.655957812,0.124137027,0.302647708,0.330994569,0.060829039,1.663245875,0.124268179,1.0,0.709052632,0.121003881,1.781687379,0.228593871,0.224884274,0.285342797,0.007496252,1.448551416,0.111482255,0.045425829,0.023652341,0.012425446,0.042159225,0.006537408,-25.56911976,-16.82288427,40.90466435,0.002741462,0.021009414,0.139331388,0.461078398,0.769460801,0.006165488999999996,0.0333143085,0.014826369500000047,0.022306738999999992,-0.010201584
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,46,12.59850701,21.88681807,12.76875114,11.91172671,0.404005191,6,0.380941176,0.358,0.405,19.19186663,14.12052961,25.22577166,59.23888198,62.08250174,0.760152453,-0.000683652,0.260451208,0.359107418,0.107281642,1.598302357,0.131870486,0.248141931,0.339817706,0.105887949,1.615310491,0.125932657,1.0,1.32597739,0.156756759,1.674600601,0.399109274,0.189091422,0.305657424,0.028248588,0.984084249,0.117097132,0.101453381,0.109971494,0.013553455,0.082670594,0.030395658,-20.30636614,-12.80606834,40.90929826,0.009396832,0.051777188,0.178812118,0.586466071,0.706766965,0.0015466918000000024,-0.0086019336,-0.011531091000000026,0.0055959308000000044,0.008888362
FS101335,Maize,0,5.02,5.06,2.02,29/06/2021,30/06/2021,69.88,2021,47,32.67029863,56.75663645,32.74378824,32.65208149,0.043230978,6,0.436970588,0.407,0.456,21.67701374,16.00536717,28.52052351,66.49818762,62.30611308,0.910034906,-0.002100356,0.273570654,0.379986895,0.113211817,1.577250462,0.137641486,0.244186481,0.332048546,0.112085585,1.603451767,0.125940927,1.0,1.857205564,0.15517731,1.685411334,0.545938492,0.180133432,0.274086957,0.031552378,0.720728755,0.108371191,0.153275779,0.188655041,0.01493607,0.130394855,0.05214346,-17.56470971,-11.30955549,40.90661495,0.017319023,0.07274746,0.241809041,0.757822135,0.621088932,0.005770999999999998,0.013119446000000035,-0.02105189499999982,0.02087947699999998,0.00593017500000001
